Ranking,Profile,Followings,Followers,Description
1,France Guyane (@franceguyane),262,11227,"Periódico líder en Puerto Rico con enfoque en entretenimiento, deportes, y noticias desde un punto de vista boricua."
2,Rodolphe ALEXANDRE (@RpheAlexandre),731,3284,"Periódico líder en Puerto Rico con enfoque en entretenimiento, deportes, y noticias desde un punto de vista boricua."
3,NRJGuyane (@NRJGuyane),42,1069,"Periódico líder en Puerto Rico con enfoque en entretenimiento, deportes, y noticias desde un punto de vista boricua."
