Ranking,Profile,Followings,Followers,Description
1,Lesotho NOC-Team LSO (@LesothoNOC),179,364,"Periódico líder en Puerto Rico con enfoque en entretenimiento, deportes, y noticias desde un punto de vista boricua."
2,Miller Genuine Draft (@MGD_Lesotho),4,46,"Periódico líder en Puerto Rico con enfoque en entretenimiento, deportes, y noticias desde un punto de vista boricua."
3,BAM Consultancy (@BAMConsultancy),91,28,"Periódico líder en Puerto Rico con enfoque en entretenimiento, deportes, y noticias desde un punto de vista boricua."
