Ranking,Profile,Followings,Followers,Description
1,Visit Greenland (@visitgreenland),2149,7878,"Periódico líder en Puerto Rico con enfoque en entretenimiento, deportes, y noticias desde un punto de vista boricua."
2,Ilisimatusarfik (@Ilisimatusarfik),553,1477,"Periódico líder en Puerto Rico con enfoque en entretenimiento, deportes, y noticias desde un punto de vista boricua."
