Ranking,Profile,Followings,Followers,Description
1,David Thomson (@_DavidThomson),1200,162189,"Periódico líder en Puerto Rico con enfoque en entretenimiento, deportes, y noticias desde un punto de vista boricua."
2,Falkland Islands Gov (@FalklandsGov),879,19618,"Periódico líder en Puerto Rico con enfoque en entretenimiento, deportes, y noticias desde un punto de vista boricua."
3,Government House🇬🇧🇫🇰 (@GHFalklands),204,3663,"Periódico líder en Puerto Rico con enfoque en entretenimiento, deportes, y noticias desde un punto de vista boricua."
4,Sensee (@sensee),792,2761,"Periódico líder en Puerto Rico con enfoque en entretenimiento, deportes, y noticias desde un punto de vista boricua."
5,CFE CGC COFIROUTE (@cfecgcCofiroute),108,227,"Periódico líder en Puerto Rico con enfoque en entretenimiento, deportes, y noticias desde un punto de vista boricua."
