Ranking,Profile,Followings,Followers,Description
42,قناة الفلوجة (@fallujahtv),8,43152,"Periódico líder en Puerto Rico con enfoque en entretenimiento, deportes, y noticias desde un punto de vista boricua."
43,مصطفى الحديثي (@mustafalhadithi),766,34220,"Periódico líder en Puerto Rico con enfoque en entretenimiento, deportes, y noticias desde un punto de vista boricua."
44,UNICEF Iraq يونيسف (@UNICEFiraq),544,33761,"Periódico líder en Puerto Rico con enfoque en entretenimiento, deportes, y noticias desde un punto de vista boricua."
45,د.مصطفى عياش الكبيسي (@mustafa_kubisi),3530,33440,"Periódico líder en Puerto Rico con enfoque en entretenimiento, deportes, y noticias desde un punto de vista boricua."
46,UNHCR Iraq (@UNHCRIraq),976,32018,"Periódico líder en Puerto Rico con enfoque en entretenimiento, deportes, y noticias desde un punto de vista boricua."
47,الحوار المفتوح (@HewarMaftuh),2617,20750,"Periódico líder en Puerto Rico con enfoque en entretenimiento, deportes, y noticias desde un punto de vista boricua."
48,UK in Erbil (@ukinerbil),434,20145,"Periódico líder en Puerto Rico con enfoque en entretenimiento, deportes, y noticias desde un punto de vista boricua."
49,For a New Iraq (@foranewiraq),269,18958,"Periódico líder en Puerto Rico con enfoque en entretenimiento, deportes, y noticias desde un punto de vista boricua."
50,VOA Kurdish (@VOA_Kurdish),5,18089,"Periódico líder en Puerto Rico con enfoque en entretenimiento, deportes, y noticias desde un punto de vista boricua."
51,Hiwa Osman (@Hiwaosman),634,17691,"Periódico líder en Puerto Rico con enfoque en entretenimiento, deportes, y noticias desde un punto de vista boricua."
52,UNDP Iraq (@undpiniraq),200,16539,"Periódico líder en Puerto Rico con enfoque en entretenimiento, deportes, y noticias desde un punto de vista boricua."
53,ناجح عباس الميزان (@najehalmezan),20,15935,"Periódico líder en Puerto Rico con enfoque en entretenimiento, deportes, y noticias desde un punto de vista boricua."
54,Hayder Hamzoz 🇮🇶🇺🇸 (@Hamzoz),6403,14227,"Periódico líder en Puerto Rico con enfoque en entretenimiento, deportes, y noticias desde un punto de vista boricua."
55,Alex Mello (@AlexMello02),878,12366,"Periódico líder en Puerto Rico con enfoque en entretenimiento, deportes, y noticias desde un punto de vista boricua."
56,سيف صلاح الهيتي (@saifsalahalhety),619,11104,"Periódico líder en Puerto Rico con enfoque en entretenimiento, deportes, y noticias desde un punto de vista boricua."
57,تويترچي (@iraqiblogger),662,10213,"Periódico líder en Puerto Rico con enfoque en entretenimiento, deportes, y noticias desde un punto de vista boricua."
58,Erbil Rotana (@ErbilRotana),146,9252,"Periódico líder en Puerto Rico con enfoque en entretenimiento, deportes, y noticias desde un punto de vista boricua."
59,La France en Irak (@FranceBagdad),421,7648,"Periódico líder en Puerto Rico con enfoque en entretenimiento, deportes, y noticias desde un punto de vista boricua."
60,Canada in Iraq (@CanadainIraq),129,7584,"Periódico líder en Puerto Rico con enfoque en entretenimiento, deportes, y noticias desde un punto de vista boricua."
61,Qi كي (@qicard),37,6713,"Periódico líder en Puerto Rico con enfoque en entretenimiento, deportes, y noticias desde un punto de vista boricua."
62,فلاح الصغّير (@FalahAlSughayer),2274,6657,"Periódico líder en Puerto Rico con enfoque en entretenimiento, deportes, y noticias desde un punto de vista boricua."
63,SumerFM سومر أف أم (@SumerFM),93,6154,"Periódico líder en Puerto Rico con enfoque en entretenimiento, deportes, y noticias desde un punto de vista boricua."
64,Babylon FM (@BabylonFM993),1378,5682,"Periódico líder en Puerto Rico con enfoque en entretenimiento, deportes, y noticias desde un punto de vista boricua."
65,رافع العيساوي (@rafealeissawi),0,5445,"Periódico líder en Puerto Rico con enfoque en entretenimiento, deportes, y noticias desde un punto de vista boricua."
66,Vin TV (@vintvofficial),0,5315,"Periódico líder en Puerto Rico con enfoque en entretenimiento, deportes, y noticias desde un punto de vista boricua."
67,Korek Telecom (@KorekTelecom),2,4917,"Periódico líder en Puerto Rico con enfoque en entretenimiento, deportes, y noticias desde un punto de vista boricua."
68,جامعة بغداد (@uobaghdad_page),0,4540,"Periódico líder en Puerto Rico con enfoque en entretenimiento, deportes, y noticias desde un punto de vista boricua."
69,ICRC Iraq (@ICRC_IQ),241,4276,"Periódico líder en Puerto Rico con enfoque en entretenimiento, deportes, y noticias desde un punto de vista boricua."
70,Baxcha (@BaxchaNews),21,4200,"Periódico líder en Puerto Rico con enfoque en entretenimiento, deportes, y noticias desde un punto de vista boricua."
71,Lana TV (@LanaTelevision),133,3811,"Periódico líder en Puerto Rico con enfoque en entretenimiento, deportes, y noticias desde un punto de vista boricua."
72,Zhyar (@OfficialZhyar),524,3731,"Periódico líder en Puerto Rico con enfoque en entretenimiento, deportes, y noticias desde un punto de vista boricua."
73,Duaa_ Nagem (@duaanagem),288,3207,"Periódico líder en Puerto Rico con enfoque en entretenimiento, deportes, y noticias desde un punto de vista boricua."
74,Fanoos Telecom (@Fanoos_Telecom),0,3072,"Periódico líder en Puerto Rico con enfoque en entretenimiento, deportes, y noticias desde un punto de vista boricua."
75,Nuha Serrac (@Nuhaserrac),590,2977,"Periódico líder en Puerto Rico con enfoque en entretenimiento, deportes, y noticias desde un punto de vista boricua."
76,ياسر السالم (@yassir_alsalem),351,2715,"Periódico líder en Puerto Rico con enfoque en entretenimiento, deportes, y noticias desde un punto de vista boricua."
77,Netherlands Embassy In Iraq 🇳🇱🇮🇶 (@NLinIQ),144,2237,"Periódico líder en Puerto Rico con enfoque en entretenimiento, deportes, y noticias desde un punto de vista boricua."
78,Emad Alsharaa (@emadalsharaa),1836,1960,"Periódico líder en Puerto Rico con enfoque en entretenimiento, deportes, y noticias desde un punto de vista boricua."
79,Khalid Waleed (@khaliid_waleed),169,1847,"Periódico líder en Puerto Rico con enfoque en entretenimiento, deportes, y noticias desde un punto de vista boricua."
