Ranking,Profile,Followings,Followers,Description
1,Christina Scott (@CScottFCO),661,2399,"Periódico líder en Puerto Rico con enfoque en entretenimiento, deportes, y noticias desde un punto de vista boricua."
2,Zemi Beach House (@zemibeach),1047,1965,"Periódico líder en Puerto Rico con enfoque en entretenimiento, deportes, y noticias desde un punto de vista boricua."
3,Digicel Anguilla (@DigicelAnguilla),769,907,"Periódico líder en Puerto Rico con enfoque en entretenimiento, deportes, y noticias desde un punto de vista boricua."
4,FLOW Anguilla (@FLOWAnguilla),714,585,"Periódico líder en Puerto Rico con enfoque en entretenimiento, deportes, y noticias desde un punto de vista boricua."
5,Scotiabank Anguilla (@ScotiabankAI),32,346,"Periódico líder en Puerto Rico con enfoque en entretenimiento, deportes, y noticias desde un punto de vista boricua."
