Ranking,Profile,Followings,Followers,Description
43,14ymedio (@14ymedio),1559,28433,"Periódico líder en Puerto Rico con enfoque en entretenimiento, deportes, y noticias desde un punto de vista boricua."
44,Alex Cuba (@AlexCuba),7747,26938,"Periódico líder en Puerto Rico con enfoque en entretenimiento, deportes, y noticias desde un punto de vista boricua."
45,Radio Reloj Cuba (@RadioRelojCuba),7230,21205,"Periódico líder en Puerto Rico con enfoque en entretenimiento, deportes, y noticias desde un punto de vista boricua."
46,Radio Habana Cuba (@RadioHabanaCuba),917,17864,"Periódico líder en Puerto Rico con enfoque en entretenimiento, deportes, y noticias desde un punto de vista boricua."
47,Radio Rebelde - Cuba (@radiorebeldecu),433,15672,"Periódico líder en Puerto Rico con enfoque en entretenimiento, deportes, y noticias desde un punto de vista boricua."
48,UCI_Cuba (@universidad_uci),743,15664,"Periódico líder en Puerto Rico con enfoque en entretenimiento, deportes, y noticias desde un punto de vista boricua."
49,MLB Cuba (@mlbcuba),110,14466,"Periódico líder en Puerto Rico con enfoque en entretenimiento, deportes, y noticias desde un punto de vista boricua."
50,Radio Cubana (@radio_cubana),2083,12153,"Periódico líder en Puerto Rico con enfoque en entretenimiento, deportes, y noticias desde un punto de vista boricua."
51,Santamambisa (@Santamambisa),5556,10317,"Periódico líder en Puerto Rico con enfoque en entretenimiento, deportes, y noticias desde un punto de vista boricua."
52,CiberCuba (@CiberCuba),104,9849,"Periódico líder en Puerto Rico con enfoque en entretenimiento, deportes, y noticias desde un punto de vista boricua."
53,Meliá Cuba (@MeliaCuba),1531,9462,"Periódico líder en Puerto Rico con enfoque en entretenimiento, deportes, y noticias desde un punto de vista boricua."
54,Manuel Alfredo Martínez Pérez (@manolitoweb),9084,9249,"Periódico líder en Puerto Rico con enfoque en entretenimiento, deportes, y noticias desde un punto de vista boricua."
55,Adeiny Hechavarria (@Adeiny11),51,6396,"Periódico líder en Puerto Rico con enfoque en entretenimiento, deportes, y noticias desde un punto de vista boricua."
56,Diana Fuentes (@_dianafuentes_),74,5819,"Periódico líder en Puerto Rico con enfoque en entretenimiento, deportes, y noticias desde un punto de vista boricua."
57,Cuba Travel Network (@cubatravelnet),338,5751,"Periódico líder en Puerto Rico con enfoque en entretenimiento, deportes, y noticias desde un punto de vista boricua."
58,Chef Pepin (@Chefpepin),208,5729,"Periódico líder en Puerto Rico con enfoque en entretenimiento, deportes, y noticias desde un punto de vista boricua."
59,Todo sobre Cuba (@Todo_sobre_Cuba),182,5046,"Periódico líder en Puerto Rico con enfoque en entretenimiento, deportes, y noticias desde un punto de vista boricua."
60,Cubadebate (English) (@cubadebate_en),591,3158,"Periódico líder en Puerto Rico con enfoque en entretenimiento, deportes, y noticias desde un punto de vista boricua."
61,Habanos SA Oficial (@Habanos_Oficial),273,3103,"Periódico líder en Puerto Rico con enfoque en entretenimiento, deportes, y noticias desde un punto de vista boricua."
62,Tempranito (@MartiTempranito),2494,2562,"Periódico líder en Puerto Rico con enfoque en entretenimiento, deportes, y noticias desde un punto de vista boricua."
63,UKinCuba (@UKinCuba),341,2508,"Periódico líder en Puerto Rico con enfoque en entretenimiento, deportes, y noticias desde un punto de vista boricua."
64,Marcos Ortiz (@marcosluis2186),4782,2427,"Periódico líder en Puerto Rico con enfoque en entretenimiento, deportes, y noticias desde un punto de vista boricua."
65,Canada in Cuba (@CanEmbCuba),99,2373,"Periódico líder en Puerto Rico con enfoque en entretenimiento, deportes, y noticias desde un punto de vista boricua."
66,YOTAMBIENEXIJO (@YOTAMBIENEXIJO),1904,2223,"Periódico líder en Puerto Rico con enfoque en entretenimiento, deportes, y noticias desde un punto de vista boricua."
67,Tryp Cayo Coco (@TrypCCHotel),1800,1842,"Periódico líder en Puerto Rico con enfoque en entretenimiento, deportes, y noticias desde un punto de vista boricua."
68,Canadá en Cuba (@EmbCanCuba),122,1790,"Periódico líder en Puerto Rico con enfoque en entretenimiento, deportes, y noticias desde un punto de vista boricua."
69,DDC recomienda (@DDC_recomienda),453,1127,"Periódico líder en Puerto Rico con enfoque en entretenimiento, deportes, y noticias desde un punto de vista boricua."
70,Canada à Cuba (@AmbCanCuba),61,815,"Periódico líder en Puerto Rico con enfoque en entretenimiento, deportes, y noticias desde un punto de vista boricua."
71,Viajes San Cristobal Cuba (@SanCristobalSA),438,692,"Periódico líder en Puerto Rico con enfoque en entretenimiento, deportes, y noticias desde un punto de vista boricua."
72,Periódico Cubano (@periodicocubano),115,633,"Periódico líder en Puerto Rico con enfoque en entretenimiento, deportes, y noticias desde un punto de vista boricua."
73,Havana D'Primera (@HavanaDPrimera1),48,630,"Periódico líder en Puerto Rico con enfoque en entretenimiento, deportes, y noticias desde un punto de vista boricua."
74,Hotel Playa Pesquero (@HotelPesquero),44,500,"Periódico líder en Puerto Rico con enfoque en entretenimiento, deportes, y noticias desde un punto de vista boricua."
75,LlamaCuba (@_LlamaCuba_),3023,482,"Periódico líder en Puerto Rico con enfoque en entretenimiento, deportes, y noticias desde un punto de vista boricua."
76,Bird-in-Hand News (@BirdinHandNews),327,459,"Periódico líder en Puerto Rico con enfoque en entretenimiento, deportes, y noticias desde un punto de vista boricua."
77,Festival Leo Brouwer (@festleobrouwer),114,412,"Periódico líder en Puerto Rico con enfoque en entretenimiento, deportes, y noticias desde un punto de vista boricua."
78,Drift (@DriftTheGod),19,402,"Periódico líder en Puerto Rico con enfoque en entretenimiento, deportes, y noticias desde un punto de vista boricua."
79,LaManadaCUBA (@CubaManada),36,243,"Periódico líder en Puerto Rico con enfoque en entretenimiento, deportes, y noticias desde un punto de vista boricua."
80,Ron Havana Club (@HavanaClubCuba),89,146,"Periódico líder en Puerto Rico con enfoque en entretenimiento, deportes, y noticias desde un punto de vista boricua."
81,Recargas a Cuba (@RecargasaCuba),67,141,"Periódico líder en Puerto Rico con enfoque en entretenimiento, deportes, y noticias desde un punto de vista boricua."
82,Virtualscape SL (@VirtualscapeSL),22,67,"Periódico líder en Puerto Rico con enfoque en entretenimiento, deportes, y noticias desde un punto de vista boricua."
83,Dhawa Hotels (@DhawaHotels),2,28,"Periódico líder en Puerto Rico con enfoque en entretenimiento, deportes, y noticias desde un punto de vista boricua."
