Ranking,Profile,Followings,Followers,Description
1,McDonald's Antilles (@McDonalds_FWI),210,2062,"Periódico líder en Puerto Rico con enfoque en entretenimiento, deportes, y noticias desde un punto de vista boricua."
2,ESO (@EventoShowOtro),566,540,"Periódico líder en Puerto Rico con enfoque en entretenimiento, deportes, y noticias desde un punto de vista boricua."
