Ranking,Profile,Followings,Followers,Description
1,Tom�s Queface (@tomqueface),1209,4580,"Periódico líder en Puerto Rico con enfoque en entretenimiento, deportes, y noticias desde un punto de vista boricua."
2,Cigotine (@cigotine),769,519,"Periódico líder en Puerto Rico con enfoque en entretenimiento, deportes, y noticias desde un punto de vista boricua."
