Ranking,Profile,Followings,Followers,Description
1,Kieran Powell (@officialkpowell),41,76335,"Periódico líder en Puerto Rico con enfoque en entretenimiento, deportes, y noticias desde un punto de vista boricua."
2,Four Seasons Nevis (@FSNevis),1850,7014,"Periódico líder en Puerto Rico con enfoque en entretenimiento, deportes, y noticias desde un punto de vista boricua."
3,Flow St. Kitts&amp;Nevis (@FLOWSKN),347,494,"Periódico líder en Puerto Rico con enfoque en entretenimiento, deportes, y noticias desde un punto de vista boricua."
4,Scotiabank KN (@ScotiabankKN),29,327,"Periódico líder en Puerto Rico con enfoque en entretenimiento, deportes, y noticias desde un punto de vista boricua."
5,LIME SKN (@LIMESKN),12,24,"Periódico líder en Puerto Rico con enfoque en entretenimiento, deportes, y noticias desde un punto de vista boricua."
